0,1,2,3,4,5,6,7,8,9,10,11,12
3,ADJF,,,,,ADJF,,,,,1,0
36,ADJF,NOUN,ADVB,NOUN,PREP,ADJF,NOUN,,PREP,ADJF,6,0
39,,,,,,NOUN,NOUN,NOUN,,CONJ,10,0
3,,,,,,NOUN,ADJF,,,,1,0
3,,,,,,PREP,ADJF,,,,3,0
3,,,,,,NOUN,NOUN,,,,4,0
32,PREP,INFN,NOUN,NOUN,NOUN,PREP,NOUN,PREP,NOUN,,6,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
27,PREP,NOUN,ADJF,PREP,INFN,,,,,,1,0
85,NOUN,,ADJF,NOUN,NOUN,,,,CONJ,,1,0
15,NOUN,NOUN,ADJF,ADJF,,NOUN,,NOUN,ADJF,ADJF,3,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
11,NOUN,ADJF,NOUN,,PREP,NOUN,,NOUN,,,1,0
49,ADJF,,,,,PREP,NOUN,NOUN,NOUN,PREP,3,0
4,,,,,,NOUN,,NOUN,,,3,0
3,,,,,,NOUN,PREP,,,,41,0
83,NOUN,PREP,NOUN,ADJF,PREP,CONJ,PREP,ADJF,INFN,PREP,6,0
19,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
7,INFN,PRCL,PRCL,,,NOUN,NOUN,,,,3,0
27,ADJF,NOUN,NOUN,NOUN,NOUN,PREP,NOUN,ADJF,ADJF,NOUN,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
13,NOUN,ADJF,PREP,NOUN,ADJF,NOUN,,NOUN,,,1,0
4,,,,,,PREP,NOUN,CONJ,,,2,0
24,PREP,INFN,NOUN,NOUN,,PREP,NOUN,PREP,NOUN,,3,0
15,PREP,NOUN,ADJF,NOUN,NOUN,ADJF,ADJF,CONJ,ADJF,NOUN,1,0
37,ADJF,NOUN,ADJF,INFN,NOUN,,,,,,1,0
15,NOUN,NOUN,CONJ,NOUN,INFN,,,,,,1,0
3,,,,,,ADJF,NOUN,,,,3,0
25,ADJF,CONJ,NOUN,NOUN,ADVB,,,,,,1,0
12,PREP,INTJ,,NOUN,PREP,,INTJ,PREP,NOUN,,1,0
4,,,,,,NOUN,PREP,ADJF,,,1,0
3,PRTF,,,,,PRTF,,,,,6,0
34,NOUN,,PREP,NOUN,NOUN,NOUN,INFN,PREP,INFN,CONJ,1,0
15,NOUN,NOUN,NOUN,,,PREP,NOUN,NOUN,INFN,,1,0
3,,,,,,PREP,NOUN,,,,1,0
10,NOUN,ADJF,NOUN,,ADVB,NOUN,,NOUN,,,1,0
3,,,,,,PREP,NOUN,,,,55,0
4,,,,,,NOUN,ADJF,NOUN,,,1,0
4,ADJF,,,,,NOUN,ADJF,,,,1,0
3,ADJF,PREP,,,,,,,,,2,0
42,PREP,NOUN,ADJF,INFN,NOUN,NOUN,,,,,1,0
19,ADJF,NOUN,NOUN,ADJF,CONJ,ADVB,NOUN,ADJF,CONJ,ADJF,1,0
35,NOUN,PREP,ADJF,NOUN,ADJF,NOUN,PREP,NOUN,NOUN,NOUN,1,0
24,PREP,,,,,ADJF,NOUN,NOUN,NOUN,INFN,6,0
26,ADJF,NUMR,NOUN,NOUN,NUMR,NUMR,NOUN,PREP,NUMR,NOUN,1,0
20,NOUN,PREP,NOUN,NOUN,PREP,NOUN,,,,,1,0
15,NOUN,PREP,NOUN,ADJF,ADJF,NOUN,INFN,NOUN,CONJ,NOUN,6,0
4,ADJF,NOUN,ADJF,,,,,,,,3,0
19,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
21,PREP,ADJF,NOUN,PREP,ADJF,PREP,NOUN,NOUN,ADVB,ADJF,1,0
5,,,,,,NOUN,ADJF,CONJ,ADJF,,26,0
4,,,,,,NOUN,,NOUN,,,36,0
8,,,,,,NOUN,ADJF,,NOUN,PREP,1,0
3,,,,,,NOUN,NOUN,,,,10,0
3,,,,,,INFN,PREP,,,,1,0
4,NOUN,ADJF,PREP,,,,,,,,2,0
4,NOUN,NOUN,ADJF,,,,,,,,159,0
7,,,,,,PREP,ADJF,NOUN,INFN,PREP,1,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
16,ADJF,ADJF,NOUN,ADJF,ADJF,CONJ,ADJF,NOUN,PREP,NOUN,3,0
3,INFN,ADJF,,,,,,,,,1,0
34,NOUN,NOUN,ADJF,ADJF,PREP,NOUN,,NOUN,CONJ,NOUN,1,0
8,ADJF,NOUN,NOUN,NOUN,NOUN,INFN,NOUN,,,,1,0
26,,NOUN,NOUN,ADJF,ADJF,,,,,,3,0
16,ADJF,NOUN,ADJF,NOUN,NOUN,NOUN,NOUN,GRND,,,1,0
29,PREP,NOUN,PREP,INFN,NOUN,NOUN,CONJ,INFN,CONJ,INFN,1,0
4,,,,,,NOUN,,NOUN,,,3,0
17,NOUN,ADVB,PREP,NOUN,NOUN,ADJF,NOUN,NOUN,NOUN,,1,0
53,ADJF,NOUN,ADJF,NOUN,ADJF,CONJ,ADJF,NOUN,INFN,NPRO,6,0
5,,,,,,NOUN,ADJF,NOUN,ADJF,,1,0
27,NOUN,PREP,,NOUN,,ADJF,NOUN,INFN,INFN,NOUN,1,0
4,ADJF,ADJF,NOUN,,,,,,,,1,0
16,PREP,NOUN,NOUN,CONJ,,NOUN,INFN,NOUN,PREP,NOUN,1,0
6,ADJF,,,,,,NOUN,,,,1,0
4,,,,,,NOUN,NOUN,ADJF,,,5,0
24,ADJF,CONJ,NOUN,ADJF,NOUN,INFN,PREP,NOUN,CONJ,NOUN,3,0
13,NOUN,PREP,NUMR,VERB,NOUN,PREP,ADJF,NOUN,NOUN,,3,0
33,NOUN,PREP,NOUN,NOUN,INFN,,CONJ,ADJF,NOUN,CONJ,1,0
29,INFN,NOUN,NOUN,PREP,NOUN,NOUN,,,NOUN,PREP,3,0
7,NOUN,,NOUN,NOUN,ADJF,ADJS,,,,,1,0
3,,,,,,ADJF,NOUN,,,,1,0
3,NOUN,PREP,,,,,,,,,1,0
12,ADJF,PREP,NOUN,ADJF,PRCL,ADJF,ADJF,NOUN,,,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
19,PREP,INFN,NOUN,ADJF,ADJF,PREP,NOUN,,,,3,0
14,PRCL,NOUN,NPRO,ADJF,NOUN,ADJF,NOUN,,,,6,0
17,,NOUN,,,,PREP,ADJF,ADJF,NOUN,PREP,1,0
3,,,,,,ADVB,INFN,,,,2,0
12,PREP,,,,,PREP,NOUN,PREP,,NOUN,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
25,ADJF,PREP,ADJF,NOUN,PREP,PREP,NOUN,NOUN,NOUN,PREP,1,0
31,NOUN,PREP,NOUN,NOUN,ADJF,NOUN,ADJF,INFN,NOUN,ADJF,1,0
4,,,,,,INFN,ADJF,NOUN,,,3,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
12,ADJF,ADJF,PREP,ADVB,CONJ,CONJ,NOUN,,,,1,0
59,PREP,,,,,PREP,NOUN,,NOUN,NOUN,1,0
12,ADVB,,,,,ADJF,ADJF,ADJF,NOUN,PREP,1,0
27,,,,,,ADJF,NOUN,PREP,,ADJF,1,0
13,,,,,,ADJF,ADJF,NOUN,PREP,NOUN,1,0
17,PREP,NOUN,NOUN,ADJF,PREP,INFN,NOUN,ADJF,CONJ,,1,0
7,,,,,,NOUN,INFN,NOUN,CONJ,,10,0
17,ADJF,ADJF,NOUN,ADJF,INFN,ADVB,,,,,3,0
5,NOUN,NOUN,ADJF,PREP,,,,,,,2,0
13,ADJF,NOUN,NOUN,NOUN,ADJF,ADJF,PREP,ADJF,NOUN,NOUN,1,0
48,,,,,,NOUN,ADJF,CONJ,ADJF,ADJF,10,0
19,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
5,,,,,,NOUN,,NOUN,NOUN,,3,0
29,ADJF,NOUN,NOUN,NOUN,,NOUN,PREP,NOUN,ADJF,NOUN,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
5,,,,,,,NOUN,,NOUN,,3,0
4,,,,,,NOUN,NOUN,INFN,,,1,0
15,CONJ,NOUN,NOUN,ADJF,NOUN,NOUN,NOUN,CONJ,NOUN,PREP,6,0
6,ADJF,,,,,NOUN,NOUN,,NOUN,,1,0
34,ADJF,PREP,INFN,NOUN,PREP,CONJ,,INFN,NOUN,CONJ,1,0
15,ADVB,NOUN,NOUN,NOUN,,PREP,NOUN,NOUN,CONJ,ADVB,6,0
28,ADJF,NOUN,ADJF,PREP,INFN,,,,,,3,0
5,,,,,,ADJS,NOUN,,NOUN,,1,0
3,,,,,,CONJ,ADJF,,,,8,0
13,NOUN,ADJF,,NOUN,NOUN,INFN,PREP,ADJF,NOUN,PREP,3,0
3,,,,,,CONJ,CONJ,,,,26,0
25,NOUN,NOUN,ADVB,NOUN,NOUN,NOUN,PREP,NOUN,NOUN,PREP,1,0
3,,,,,,PREP,NOUN,,,,11,0
3,,,,,,CONJ,INFN,,,,2,0
61,NOUN,ADJF,INFN,NOUN,ADJF,PREP,NOUN,PREP,NOUN,CONJ,36,0
41,NOUN,ADJF,INFN,NOUN,CONJ,NOUN,NPRO,NOUN,INFN,ADJF,1,0
22,NOUN,ADJF,NOUN,NOUN,ADJF,NOUN,,NOUN,CONJ,ADJF,1,0
5,,,,,,PREP,NOUN,NOUN,NOUN,,1,0
3,,,,,,NOUN,NOUN,,,,467,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
20,NOUN,ADJF,NOUN,ADJF,PREP,NOUN,,NOUN,ADJF,NOUN,6,0
3,,,,,,PREP,NOUN,,,,11,0
21,INFN,INFN,ADJF,NOUN,NUMR,,,,,,1,0
10,,,,,,NOUN,,NOUN,CONJ,NOUN,3,0
10,PREP,INTJ,,NOUN,,PREP,,INTJ,PREP,NOUN,1,0
24,INFN,PRCL,,,INFN,NOUN,NOUN,,,,3,0
4,NOUN,,,,,NOUN,NOUN,,,,1,0
12,NOUN,,ADJF,NOUN,,NOUN,,,,,6,0
7,NOUN,ADJF,,,,ADJF,NOUN,,NOUN,,1,0
3,NOUN,,,,,NOUN,,,,,1,0
29,NOUN,NOUN,PRCL,ADJF,,INFN,NOUN,ADJF,NOUN,PREP,1,0
7,,,,,,NOUN,,NOUN,PREP,NOUN,2,0
21,,,,,,PREP,NOUN,PREP,NOUN,INFN,1,0
58,PREP,INFN,NOUN,NOUN,NOUN,INFN,PREP,NOUN,CONJ,NOUN,6,0
8,,,,,,NOUN,NOUN,NOUN,INFN,CONJ,2,0
28,ADJF,NOUN,ADJF,NOUN,INFN,CONJ,NOUN,NOUN,ADVB,ADJF,3,0
28,ADJF,ADJF,NOUN,PREP,,,,,,,1,0
38,PREP,NOUN,NOUN,NOUN,,NOUN,INFN,NOUN,NOUN,NOUN,1,0
18,ADJF,PREP,NOUN,PREP,ADJF,NOUN,NOUN,PREP,ADJF,NOUN,1,0
29,NOUN,ADJF,PREP,CONJ,,INFN,ADVB,ADJF,INFN,NOUN,1,0
